ensemble_id,cluster_id
ENSG00000169258,15
ENSG00000146707,33
ENSG00000184260,17
ENSG00000175544,43
ENSG00000088727,30
ENSG00000007129,11
ENSG00000167670,27
ENSG00000238227,7
ENSG00000168495,42
ENSG00000196531,21
ENSG00000175220,24
ENSG00000150712,0
ENSG00000205560,23
ENSG00000086967,22
ENSG00000118473,45
ENSG00000239305,9
ENSG00000144724,17
ENSG00000137075,17
ENSG00000072133,40
ENSG00000159884,10
ENSG00000163520,5
ENSG00000127533,4
ENSG00000158805,41
ENSG00000109063,22
ENSG00000142676,21
ENSG00000144410,38
ENSG00000116473,38
ENSG00000213551,25
ENSG00000103051,33
ENSG00000118518,22
ENSG00000188389,11
ENSG00000174799,1
ENSG00000004399,5
ENSG00000178222,15
ENSG00000164402,30
ENSG00000132274,36
ENSG00000178531,7
ENSG00000179639,11
ENSG00000100784,33
ENSG00000133316,23
ENSG00000127578,23
ENSG00000132341,29
ENSG00000203879,18
ENSG00000156298,5
ENSG00000146021,4
ENSG00000137845,0
ENSG00000213199,23
ENSG00000139626,11
ENSG00000138760,3
ENSG00000101474,14
ENSG00000132819,40
ENSG00000187987,12
ENSG00000167460,30
ENSG00000196664,11
ENSG00000115368,22
ENSG00000196417,40
ENSG00000250506,41
ENSG00000138134,22
ENSG00000166987,22
ENSG00000184922,47
ENSG00000127824,35
ENSG00000105366,44
ENSG00000168404,36
ENSG00000166582,7
ENSG00000171827,12
ENSG00000179673,34
ENSG00000170144,14
ENSG00000114784,40
ENSG00000170909,44
ENSG00000179941,10
ENSG00000116885,46
ENSG00000133193,32
ENSG00000165995,35
ENSG00000131100,1
ENSG00000087152,4
ENSG00000105641,13
ENSG00000108602,13
ENSG00000119689,9
ENSG00000161265,23
ENSG00000124313,22
ENSG00000125508,22
ENSG00000153930,37
ENSG00000182511,40
ENSG00000132554,31
ENSG00000166444,28
ENSG00000088881,3
ENSG00000012779,4
ENSG00000176973,17
ENSG00000163293,7
ENSG00000144320,10
ENSG00000177666,17
ENSG00000162521,3
ENSG00000149968,47
ENSG00000198673,5
ENSG00000167747,30
ENSG00000111843,20
ENSG00000145428,6
ENSG00000187848,6
ENSG00000125247,22
ENSG00000050628,30
ENSG00000139651,22
ENSG00000104765,42
ENSG00000165985,18
ENSG00000163528,1
ENSG00000197557,9
ENSG00000142453,25
ENSG00000161010,39
ENSG00000074181,45
ENSG00000182253,6
ENSG00000137210,20
ENSG00000172428,1
ENSG00000059588,39
ENSG00000181472,4
ENSG00000125398,15
ENSG00000106128,43
ENSG00000203705,20
ENSG00000128815,11
ENSG00000130176,6
ENSG00000152558,2
ENSG00000141385,16
ENSG00000205362,2
ENSG00000099992,12
ENSG00000150750,9
ENSG00000142556,40
ENSG00000117834,14
ENSG00000152766,4
ENSG00000123992,26
ENSG00000135269,6
ENSG00000006007,9
ENSG00000126803,5
ENSG00000165349,5
ENSG00000122644,37
ENSG00000124107,13
ENSG00000083454,43
ENSG00000068697,14
ENSG00000162804,20
ENSG00000169989,4
ENSG00000130758,23
ENSG00000073578,29
ENSG00000160049,22
ENSG00000165283,30
ENSG00000101464,26
ENSG00000003400,47
ENSG00000119688,23
ENSG00000169515,28
ENSG00000155090,48
ENSG00000163714,12
ENSG00000196381,28
ENSG00000198734,2
ENSG00000213213,23
ENSG00000130779,0
ENSG00000175764,27
ENSG00000203896,23
ENSG00000173418,24
ENSG00000172992,24
ENSG00000178996,0
ENSG00000112851,0
ENSG00000198355,12
ENSG00000047644,29
ENSG00000138395,5
ENSG00000255346,4
ENSG00000165490,19
ENSG00000154556,30
ENSG00000168389,5
ENSG00000165061,15
ENSG00000157703,13
ENSG00000261934,30
ENSG00000087088,20
ENSG00000074603,17
ENSG00000108588,9
ENSG00000116906,20
ENSG00000136930,17
ENSG00000007516,7
ENSG00000157766,35
ENSG00000171792,33
ENSG00000130706,1
ENSG00000120253,24
ENSG00000177426,22
ENSG00000280789,18
ENSG00000128965,37
ENSG00000143450,17
ENSG00000152611,46
ENSG00000173281,28
ENSG00000276409,5
ENSG00000163382,20
ENSG00000132000,8
ENSG00000105583,1
ENSG00000177380,27
ENSG00000114209,3
ENSG00000165646,28
ENSG00000107679,30
ENSG00000149782,7
ENSG00000026297,0
ENSG00000013583,20
ENSG00000173889,10
ENSG00000054654,17
ENSG00000139055,13
ENSG00000120756,27
ENSG00000088970,32
ENSG00000087842,24
ENSG00000153317,30
ENSG00000105974,6
ENSG00000115211,17
ENSG00000120903,2
ENSG00000197951,22
ENSG00000136938,24
ENSG00000204536,23
ENSG00000136720,22
ENSG00000109771,38
ENSG00000250479,17
ENSG00000169967,10
ENSG00000180785,4
ENSG00000197245,48
ENSG00000224940,3
ENSG00000100246,46
ENSG00000182700,26
ENSG00000159352,17
ENSG00000185624,26
ENSG00000127947,26
ENSG00000181827,0
ENSG00000105204,17
ENSG00000122557,18
ENSG00000118407,31
ENSG00000132437,35
ENSG00000112419,5
ENSG00000164096,14
ENSG00000132256,9
ENSG00000184677,25
ENSG00000197170,38
ENSG00000171044,42
ENSG00000057252,3
ENSG00000152409,0
ENSG00000177125,33
ENSG00000130988,6
ENSG00000080603,0
ENSG00000151892,5
ENSG00000105619,17
ENSG00000140279,13
ENSG00000187778,17
ENSG00000171425,21
ENSG00000142686,43
ENSG00000149273,21
ENSG00000143494,18
ENSG00000100418,18
ENSG00000058404,33
ENSG00000074054,20
ENSG00000105223,33
ENSG00000072134,34
ENSG00000173409,20
ENSG00000171160,33
ENSG00000124374,35
ENSG00000187954,7
ENSG00000224586,37
ENSG00000221866,30
ENSG00000029363,10
ENSG00000123243,6
ENSG00000103316,4
ENSG00000186891,3
ENSG00000122406,21
ENSG00000170088,3
ENSG00000136114,4
ENSG00000166266,12
ENSG00000118308,11
ENSG00000174749,4
ENSG00000133636,4
ENSG00000156469,20
ENSG00000213593,20
ENSG00000060069,3
ENSG00000140527,27
ENSG00000226479,0
ENSG00000198886,9
ENSG00000175463,39
ENSG00000165916,17
ENSG00000221829,19
ENSG00000138190,4
ENSG00000204351,38
ENSG00000175137,22
ENSG00000134716,49
ENSG00000008277,31
ENSG00000185973,28
ENSG00000168961,11
ENSG00000132589,17
ENSG00000167601,5
ENSG00000196139,8
ENSG00000254505,0
ENSG00000168010,41
ENSG00000171984,33
ENSG00000124479,6
ENSG00000087299,10
ENSG00000114450,5
ENSG00000133466,41
ENSG00000154889,43
ENSG00000101213,43
ENSG00000104549,37
ENSG00000175003,33
ENSG00000101695,18
ENSG00000133119,4
ENSG00000101138,9
ENSG00000138316,44
ENSG00000105771,30
ENSG00000196361,35
ENSG00000172059,17
ENSG00000058335,5
ENSG00000116663,18
ENSG00000258388,41
ENSG00000160182,4
ENSG00000169372,49
ENSG00000083896,12
ENSG00000135870,18
ENSG00000105185,1
ENSG00000163749,28
ENSG00000075891,4
ENSG00000038382,0
ENSG00000100483,41
ENSG00000108604,33
ENSG00000116406,32
ENSG00000021574,10
ENSG00000105677,17
ENSG00000272333,25
ENSG00000112799,44
ENSG00000072121,1
ENSG00000144647,12
ENSG00000196683,17
ENSG00000187815,4
ENSG00000164742,27
ENSG00000146039,4
ENSG00000163734,13
ENSG00000168000,9
ENSG00000163513,5
ENSG00000196189,34
ENSG00000172893,9
ENSG00000123444,0
ENSG00000122188,11
ENSG00000126953,18
ENSG00000153071,5
ENSG00000100353,21
ENSG00000131459,6
ENSG00000142230,18
ENSG00000166147,5
ENSG00000269713,12
ENSG00000103035,33
ENSG00000162873,8
ENSG00000145723,24
ENSG00000117616,23
ENSG00000010539,12
ENSG00000008283,49
ENSG00000142507,33
ENSG00000171951,35
ENSG00000139193,11
ENSG00000105967,11
ENSG00000121297,28
ENSG00000144118,37
ENSG00000091527,17
ENSG00000137337,1
ENSG00000164116,34
ENSG00000176658,0
ENSG00000144026,39
ENSG00000171724,35
ENSG00000149050,12
ENSG00000110108,12
ENSG00000163751,5
ENSG00000187193,2
ENSG00000167491,15
ENSG00000197021,18
ENSG00000198053,13
ENSG00000175121,4
ENSG00000006377,15
ENSG00000040933,1
ENSG00000141696,4
ENSG00000198804,9
ENSG00000198835,40
ENSG00000198363,30
ENSG00000185215,13
ENSG00000009765,4
ENSG00000186973,10
ENSG00000096717,10
ENSG00000170485,47
ENSG00000007545,25
ENSG00000179476,9
ENSG00000215717,9
ENSG00000149639,0
ENSG00000055147,9
ENSG00000179364,23
ENSG00000103254,17
ENSG00000104419,15
ENSG00000162623,16
ENSG00000186871,19
ENSG00000102401,9
ENSG00000105401,17
ENSG00000153563,11
ENSG00000077782,6
ENSG00000035664,4
ENSG00000165124,45
ENSG00000124177,0
ENSG00000242498,16
ENSG00000070214,33
ENSG00000163166,14
ENSG00000111639,1
ENSG00000165516,39
ENSG00000102984,33
ENSG00000162600,14
ENSG00000137040,17
ENSG00000176209,42
ENSG00000154582,20
ENSG00000169994,14
ENSG00000175395,26
ENSG00000105202,21
ENSG00000143036,15
ENSG00000133048,44
ENSG00000118985,49
ENSG00000164283,8
ENSG00000170502,37
ENSG00000177791,6
ENSG00000138172,8
ENSG00000012963,15
ENSG00000129055,20
ENSG00000167548,0
ENSG00000135622,24
ENSG00000148154,47
ENSG00000172425,17
ENSG00000106609,4
ENSG00000120215,33
ENSG00000139800,43
ENSG00000141560,10
ENSG00000164338,3
ENSG00000223658,15
ENSG00000137571,4
ENSG00000176601,46
ENSG00000126391,9
ENSG00000275793,16
ENSG00000112559,15
ENSG00000167105,13
ENSG00000112320,4
ENSG00000172594,4
ENSG00000214367,39
ENSG00000152484,17
ENSG00000205710,22
ENSG00000159556,28
ENSG00000110628,12
ENSG00000170027,4
ENSG00000204304,39
ENSG00000112742,19
ENSG00000146414,0
ENSG00000116353,30
ENSG00000277224,27
ENSG00000159086,39
ENSG00000143190,0
ENSG00000143575,1
ENSG00000074657,24
ENSG00000133392,31
ENSG00000260456,33
ENSG00000165084,9
ENSG00000169432,45
ENSG00000125482,22
ENSG00000125730,11
ENSG00000108592,22
ENSG00000214290,22
ENSG00000206075,13
ENSG00000164638,4
ENSG00000125844,9
ENSG00000187118,20
ENSG00000224389,47
ENSG00000120738,48
ENSG00000133816,49
ENSG00000169271,5
ENSG00000137831,45
ENSG00000196236,22
ENSG00000138356,28
ENSG00000183873,31
ENSG00000139926,31
ENSG00000101966,10
ENSG00000147231,28
ENSG00000155545,0
ENSG00000259040,15
ENSG00000105248,17
ENSG00000159256,1
ENSG00000100823,29
ENSG00000114904,10
ENSG00000143761,20
ENSG00000162972,29
ENSG00000139597,14
ENSG00000157657,22
ENSG00000111229,20
ENSG00000185189,41
ENSG00000184900,24
ENSG00000126882,44
ENSG00000204540,14
ENSG00000155085,27
ENSG00000148357,5
ENSG00000149269,4
ENSG00000205129,46
ENSG00000153157,38
ENSG00000052344,26
ENSG00000164587,21
ENSG00000085644,25
ENSG00000119922,36
ENSG00000125089,3
ENSG00000140548,1
ENSG00000165699,12
ENSG00000007520,17
ENSG00000171109,32
ENSG00000166592,5
ENSG00000141499,33
ENSG00000131051,39
ENSG00000203710,11
ENSG00000114999,4
ENSG00000164105,24
ENSG00000170653,12
ENSG00000112699,33
ENSG00000198542,45
ENSG00000104833,4
ENSG00000130165,1
ENSG00000186575,25
ENSG00000129824,21
ENSG00000144867,26
ENSG00000167992,3
ENSG00000090316,26
ENSG00000161681,14
ENSG00000115607,11
ENSG00000198417,2
ENSG00000105711,18
ENSG00000268089,6
ENSG00000233041,33
ENSG00000143476,19
ENSG00000168334,5
ENSG00000184905,6
ENSG00000169764,22
ENSG00000169490,42
ENSG00000247595,23
ENSG00000125166,33
ENSG00000113805,18
ENSG00000164124,3
ENSG00000198919,18
ENSG00000144895,29
ENSG00000125868,22
ENSG00000153714,49
ENSG00000181773,48
ENSG00000157110,6
ENSG00000174574,17
ENSG00000228278,43
ENSG00000196611,13
ENSG00000116668,32
ENSG00000073756,47
ENSG00000258311,41
ENSG00000078687,24
ENSG00000178919,18
ENSG00000116273,9
ENSG00000123159,17
ENSG00000197181,14
ENSG00000177990,39
ENSG00000181467,47
ENSG00000094841,3
ENSG00000059769,9
ENSG00000188820,11
ENSG00000187908,13
ENSG00000234745,36
ENSG00000170899,37
ENSG00000186106,3
ENSG00000164032,19
ENSG00000071054,4
ENSG00000137142,24
ENSG00000170961,47
ENSG00000178685,0
ENSG00000156711,15
ENSG00000143147,31
ENSG00000116771,15
ENSG00000160111,35
ENSG00000102226,22
ENSG00000131979,34
ENSG00000175455,39
ENSG00000248383,24
ENSG00000244482,44
ENSG00000150551,45
ENSG00000126746,0
ENSG00000078596,5
ENSG00000167113,17
ENSG00000060339,12
ENSG00000160818,26
ENSG00000198909,30
ENSG00000177239,26
ENSG00000105829,20
ENSG00000157570,6
ENSG00000267680,39
ENSG00000221914,42
ENSG00000055955,41
ENSG00000185305,3
ENSG00000158615,17
ENSG00000111913,43
ENSG00000163093,0
ENSG00000174231,16
ENSG00000182359,24
ENSG00000226742,33
ENSG00000104859,23
ENSG00000205629,1
ENSG00000174744,1
ENSG00000179299,40
ENSG00000168397,23
ENSG00000112186,31
ENSG00000140519,13
ENSG00000076344,7
ENSG00000221890,43
ENSG00000090376,5
ENSG00000181016,38
ENSG00000172889,8
ENSG00000090539,15
ENSG00000102098,39
ENSG00000146090,35
ENSG00000186439,22
ENSG00000137434,27
ENSG00000185262,0
ENSG00000143469,28
ENSG00000159063,4
ENSG00000103089,22
ENSG00000106460,0
ENSG00000135097,28
ENSG00000181904,0
ENSG00000233927,21
ENSG00000196968,18
ENSG00000033050,20
ENSG00000137094,6
ENSG00000104969,17
ENSG00000151553,30
ENSG00000123144,1
ENSG00000255302,3
ENSG00000177556,1
ENSG00000051128,7
ENSG00000140379,44
ENSG00000168477,5
ENSG00000136381,0
ENSG00000125780,33
ENSG00000197062,22
ENSG00000147416,42
ENSG00000101447,5
ENSG00000151320,31
ENSG00000101665,28
ENSG00000011523,30
ENSG00000086548,13
ENSG00000188176,5
ENSG00000265808,3
ENSG00000104435,45
ENSG00000105855,28
ENSG00000151116,7
ENSG00000213465,0
ENSG00000186088,39
ENSG00000160183,13
ENSG00000253251,24
ENSG00000105701,1
ENSG00000104835,17
ENSG00000160271,49
ENSG00000160097,5
ENSG00000105722,9
ENSG00000125651,17
ENSG00000132141,49
ENSG00000165626,30
ENSG00000109927,20
ENSG00000163516,23
ENSG00000198841,7
ENSG00000185306,15
ENSG00000131779,14
ENSG00000246922,41
ENSG00000162341,3
ENSG00000166313,40
ENSG00000066697,32
ENSG00000167851,11
ENSG00000005073,4
ENSG00000177732,7
ENSG00000135063,43
ENSG00000177542,30
ENSG00000112782,45
ENSG00000131711,31
ENSG00000170801,8
ENSG00000129159,13
ENSG00000005243,40
ENSG00000116675,0
ENSG00000119725,33
ENSG00000131389,5
ENSG00000273802,27
ENSG00000176597,47
ENSG00000108771,18
ENSG00000221947,4
ENSG00000204956,24
ENSG00000109089,2
ENSG00000173559,9
ENSG00000134463,15
ENSG00000177879,25
ENSG00000100504,43
ENSG00000072840,0
ENSG00000177627,13
ENSG00000110925,9
ENSG00000135451,19
ENSG00000132570,37
ENSG00000134982,0
ENSG00000143198,4
ENSG00000187094,2
ENSG00000239672,20
ENSG00000186832,13
ENSG00000253873,30
ENSG00000161920,33
ENSG00000105642,3
ENSG00000163558,0
ENSG00000100109,9
ENSG00000127452,9
ENSG00000116857,26
ENSG00000215790,12
ENSG00000182749,35
ENSG00000171992,5
ENSG00000136279,0
ENSG00000087494,5
ENSG00000157368,40
ENSG00000034713,33
ENSG00000234409,9
ENSG00000134748,24
ENSG00000132640,17
ENSG00000071994,20
ENSG00000100426,10
ENSG00000170471,10
ENSG00000174514,49
ENSG00000170633,49
ENSG00000132781,23
ENSG00000111261,3
ENSG00000178605,17
ENSG00000100567,20
ENSG00000214517,18
ENSG00000165392,42
ENSG00000080546,27
ENSG00000121578,43
ENSG00000087269,22
ENSG00000077232,3
ENSG00000189184,31
ENSG00000188315,38
ENSG00000172399,6
ENSG00000146830,23
ENSG00000160703,22
ENSG00000122484,12
ENSG00000119977,22
ENSG00000180354,14
ENSG00000204616,35
ENSG00000138380,12
ENSG00000099954,40
ENSG00000198712,9
ENSG00000146856,38
ENSG00000186198,6
ENSG00000197024,9
ENSG00000159461,33
ENSG00000099812,2
ENSG00000142208,18
ENSG00000092208,24
ENSG00000075336,33
ENSG00000169126,35
ENSG00000132522,23
ENSG00000172081,33
ENSG00000170579,43
ENSG00000149292,30
ENSG00000133619,22
ENSG00000133961,0
ENSG00000177873,0
ENSG00000164889,25
ENSG00000054598,6
ENSG00000175203,1
ENSG00000144712,31
ENSG00000144891,4
ENSG00000135976,12
ENSG00000057149,13
ENSG00000134294,17
ENSG00000112562,15
ENSG00000137726,6
ENSG00000187479,48
ENSG00000172724,11
ENSG00000159658,23
ENSG00000128833,0
ENSG00000039523,4
ENSG00000169223,26
ENSG00000130700,5
ENSG00000003402,20
ENSG00000165102,42
ENSG00000049192,45
ENSG00000154040,47
ENSG00000130479,17
ENSG00000187398,14
ENSG00000148229,22
ENSG00000123104,4
ENSG00000164347,3
ENSG00000100348,1
ENSG00000034677,37
ENSG00000166106,43
ENSG00000164086,49
ENSG00000150054,3
ENSG00000116539,0
ENSG00000064199,46
ENSG00000179477,22
ENSG00000000938,5
ENSG00000186862,3
ENSG00000169035,47
ENSG00000106483,45
ENSG00000184956,37
ENSG00000130768,18
ENSG00000198707,12
ENSG00000134864,49
ENSG00000111647,0
ENSG00000106125,16
ENSG00000163374,22
ENSG00000100241,25
ENSG00000160087,17
ENSG00000137507,5
ENSG00000144485,17
ENSG00000140297,13
ENSG00000121211,19
ENSG00000120055,30
ENSG00000104883,17
ENSG00000121989,4
ENSG00000091181,37
ENSG00000157992,30
ENSG00000101166,3
ENSG00000148848,45
ENSG00000092841,0
ENSG00000185513,41
ENSG00000123607,10
ENSG00000124143,13
ENSG00000228716,3
ENSG00000123329,11
ENSG00000166851,19
ENSG00000126653,12
ENSG00000234444,37
ENSG00000089280,38
ENSG00000132963,20
ENSG00000087077,40
ENSG00000230626,24
ENSG00000090470,9
ENSG00000198900,10
ENSG00000140876,2
ENSG00000167476,22
ENSG00000224578,24
ENSG00000157350,8
ENSG00000100985,44
ENSG00000232040,40
ENSG00000183484,11
ENSG00000086102,10
ENSG00000138442,29
ENSG00000169062,30
ENSG00000162849,30
ENSG00000090054,10
ENSG00000160404,30
ENSG00000157259,39
ENSG00000143149,16
ENSG00000073921,34
ENSG00000162929,9
ENSG00000120688,4
ENSG00000196072,33
ENSG00000181789,9
ENSG00000143570,4
ENSG00000198743,17
ENSG00000269335,9
ENSG00000146540,17
ENSG00000143776,33
ENSG00000183722,5
ENSG00000142449,35
ENSG00000161692,41
ENSG00000158296,4
ENSG00000161714,13
ENSG00000126261,3
ENSG00000165175,4
ENSG00000172493,0
ENSG00000010017,3
ENSG00000164902,3
ENSG00000183628,32
ENSG00000006194,38
ENSG00000198911,9
ENSG00000163002,24
ENSG00000120539,3
ENSG00000089159,43
ENSG00000168309,6
ENSG00000012171,10
ENSG00000140931,8
ENSG00000101126,10
ENSG00000102003,18
ENSG00000130309,14
ENSG00000103978,37
ENSG00000156875,0
ENSG00000068120,26
ENSG00000151694,1
ENSG00000167600,13
ENSG00000025423,37
ENSG00000167968,23
ENSG00000154734,48
ENSG00000188234,41
ENSG00000173391,44
ENSG00000206052,27
ENSG00000240682,0
ENSG00000176396,20
ENSG00000125812,9
ENSG00000172113,10
ENSG00000164576,0
ENSG00000140323,4
ENSG00000103187,18
ENSG00000100647,33
ENSG00000198393,41
ENSG00000146242,43
ENSG00000176222,38
ENSG00000258461,39
ENSG00000048052,34
ENSG00000143847,39
ENSG00000243710,46
ENSG00000105438,26
ENSG00000198408,4
ENSG00000198793,32
ENSG00000180155,35
ENSG00000112651,17
ENSG00000179832,7
ENSG00000101323,43
ENSG00000163762,30
ENSG00000101365,1
ENSG00000205268,39
ENSG00000099625,9
ENSG00000188827,25
ENSG00000084674,28
ENSG00000107882,32
ENSG00000135045,15
ENSG00000114742,12
ENSG00000156876,12
ENSG00000177283,34
ENSG00000167207,11
ENSG00000166788,24
ENSG00000166821,27
ENSG00000178038,3
ENSG00000138650,31
ENSG00000134809,20
ENSG00000163497,33
ENSG00000198887,1
ENSG00000178297,41
ENSG00000184517,16
ENSG00000177674,26
ENSG00000159592,3
ENSG00000197448,10
ENSG00000143294,7
ENSG00000086200,0
ENSG00000137656,0
ENSG00000102837,13
ENSG00000182685,23
ENSG00000100226,22
ENSG00000116194,31
ENSG00000059758,33
ENSG00000027644,35
ENSG00000184207,1
ENSG00000102048,15
ENSG00000111424,47
ENSG00000068024,27
ENSG00000159216,47
ENSG00000116285,47
ENSG00000179912,9
ENSG00000165449,2
ENSG00000215788,41
ENSG00000029993,19
ENSG00000186625,24
ENSG00000135049,3
ENSG00000139974,0
ENSG00000149418,26
ENSG00000184752,20
ENSG00000172465,15
ENSG00000116574,15
ENSG00000114115,40
ENSG00000110090,0
ENSG00000147166,6
ENSG00000197893,22
ENSG00000197363,7
ENSG00000113360,10
ENSG00000182379,22
ENSG00000173545,18
ENSG00000177156,1
ENSG00000125149,16
ENSG00000166833,28
ENSG00000179094,47
ENSG00000153253,35
ENSG00000166762,23
ENSG00000121879,17
ENSG00000164972,35
ENSG00000109654,34
ENSG00000146918,19
ENSG00000168591,10
ENSG00000254206,39
ENSG00000133124,33
ENSG00000168003,10
ENSG00000055332,10
ENSG00000142444,17
ENSG00000033327,5
ENSG00000067704,10
ENSG00000117410,1
ENSG00000139684,4
ENSG00000183741,20
ENSG00000186815,14
ENSG00000109736,17
ENSG00000164823,37
ENSG00000128917,8
ENSG00000157214,9
ENSG00000163519,11
ENSG00000121957,5
ENSG00000169508,11
ENSG00000114268,18
ENSG00000182732,35
ENSG00000198467,6
ENSG00000065717,3
ENSG00000101079,37
ENSG00000108064,0
ENSG00000143199,15
ENSG00000146250,5
ENSG00000171763,24
ENSG00000143514,0
ENSG00000116017,25
ENSG00000030066,1
ENSG00000127554,17
ENSG00000229833,1
ENSG00000086061,22
ENSG00000174928,14
ENSG00000103534,34
ENSG00000150527,9
ENSG00000103160,16
ENSG00000072401,38
ENSG00000139083,15
ENSG00000161179,17
ENSG00000214694,10
ENSG00000187566,14
ENSG00000196792,10
ENSG00000139865,41
ENSG00000114650,18
ENSG00000157510,5
ENSG00000154760,13
ENSG00000163577,27
ENSG00000147852,34
ENSG00000188747,23
ENSG00000168071,3
ENSG00000231925,18
ENSG00000213619,17
ENSG00000140650,10
ENSG00000243910,46
ENSG00000103429,29
ENSG00000175182,9
ENSG00000068137,3
ENSG00000182858,9
ENSG00000088854,31
ENSG00000150477,1
ENSG00000107897,0
ENSG00000205903,23
ENSG00000122824,37
ENSG00000115946,29
ENSG00000124207,29
ENSG00000100023,18
ENSG00000170006,28
ENSG00000114395,26
ENSG00000184634,0
ENSG00000158710,40
ENSG00000196632,37
ENSG00000114416,29
ENSG00000127311,24
ENSG00000188493,24
ENSG00000089876,4
ENSG00000143119,11
ENSG00000118729,6
ENSG00000197992,11
ENSG00000169359,9
ENSG00000163701,2
ENSG00000150907,30
ENSG00000178409,37
ENSG00000164051,20
ENSG00000196396,32
ENSG00000164543,9
ENSG00000142319,34
ENSG00000107201,36
ENSG00000087087,23
ENSG00000137074,20
ENSG00000109099,6
ENSG00000166341,31
ENSG00000196132,43
ENSG00000229637,30
ENSG00000166823,27
ENSG00000185989,5
ENSG00000182022,5
ENSG00000108406,12
ENSG00000090661,35
ENSG00000132475,26
ENSG00000125944,10
ENSG00000129038,8
ENSG00000140992,25
ENSG00000135409,43
ENSG00000124795,17
ENSG00000071889,17
ENSG00000134108,22
ENSG00000148053,31
ENSG00000232125,33
ENSG00000007372,25
ENSG00000204120,0
ENSG00000168734,40
ENSG00000116833,5
ENSG00000185863,23
ENSG00000159348,4
ENSG00000146963,41
ENSG00000035141,30
ENSG00000155816,6
ENSG00000109101,2
ENSG00000078403,12
ENSG00000170684,3
ENSG00000122641,45
ENSG00000198093,10
ENSG00000115514,14
ENSG00000196735,11
ENSG00000203668,10
ENSG00000102010,9
ENSG00000160593,11
ENSG00000128309,1
ENSG00000155066,16
ENSG00000151366,1
ENSG00000139131,29
ENSG00000166454,16
ENSG00000157168,13
ENSG00000258102,22
ENSG00000198382,17
ENSG00000143740,22
ENSG00000135625,48
ENSG00000198242,21
ENSG00000011332,25
ENSG00000176108,10
ENSG00000137404,10
ENSG00000057294,18
ENSG00000275700,30
ENSG00000240038,41
ENSG00000181852,9
ENSG00000228474,1
ENSG00000177932,12
ENSG00000139445,27
ENSG00000176845,16
ENSG00000101115,4
ENSG00000255398,4
ENSG00000153310,4
ENSG00000121207,15
ENSG00000105372,21
ENSG00000167264,33
ENSG00000142089,40
